BHK,Size,Floor,Area Locality,City,Bathroom,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20,N_21,N_22,Rent
2,1200,347,373,3,3,0,0,1,0,0,1,0,1,0,0,0,1,18000
3,2430,398,589,3,3,0,0,1,0,1,0,1,0,0,1,0,0,55000
1,140,196,1184,3,1,0,0,1,0,0,1,0,1,0,0,0,1,5000
2,1200,200,1312,3,2,0,0,1,0,1,0,0,1,0,0,0,1,13000
2,1100,198,315,3,3,0,0,1,0,0,1,0,1,0,0,0,1,9000
2,800,14,337,3,2,0,1,0,0,0,1,1,0,0,0,0,1,7000
3,1500,270,227,3,3,0,0,1,0,1,0,0,1,0,0,0,1,28000
2,1200,200,90,3,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
3,1350,200,884,3,3,0,0,1,0,1,0,0,1,0,0,0,1,14000
5,2300,270,1352,3,3,0,1,0,0,0,1,1,0,0,0,0,1,45000
1,1300,198,79,3,2,0,0,1,1,0,0,0,1,0,0,0,1,12000
2,1000,269,2031,3,2,0,0,1,0,1,0,0,1,0,0,0,1,12500
2,1210,312,1411,3,2,0,0,1,0,0,1,0,1,0,0,0,1,13000
2,1050,196,318,3,2,0,0,1,0,0,1,0,1,0,0,0,1,9500
3,1600,400,1336,3,3,0,1,0,0,1,0,0,0,1,1,0,0,35000
1,300,266,2192,3,1,0,0,1,0,0,1,0,1,0,0,0,1,4000
1,300,311,1188,3,1,0,0,1,0,1,0,0,1,0,0,0,1,8000
2,1010,346,543,3,2,0,1,0,0,0,1,1,0,0,0,0,1,12500
3,1850,346,1509,3,3,0,1,0,1,0,0,1,0,0,0,0,1,65000
2,1300,456,1646,3,2,0,1,0,0,1,0,1,0,0,0,0,1,13000
2,1100,266,373,3,2,0,1,0,0,0,1,1,0,0,0,0,1,12500
3,2200,270,723,3,3,0,1,0,0,1,0,0,1,0,1,0,0,45000
1,500,346,1808,3,1,1,0,0,0,0,1,0,1,0,0,0,1,6000
3,2290,306,1336,3,3,0,0,1,0,1,0,1,0,0,1,0,0,50000
3,1900,312,723,3,3,0,1,0,0,1,0,0,1,0,1,0,0,40000
3,1600,200,723,3,3,0,1,0,0,1,0,0,1,0,1,0,0,30000
2,800,196,379,3,1,0,0,1,0,0,1,0,1,0,0,0,1,7000
3,1600,200,1764,3,3,0,0,1,1,0,0,0,1,0,0,0,1,25000
1,500,17,1269,3,1,0,0,1,0,0,1,0,1,0,0,0,1,9000
3,1500,196,1547,3,3,0,1,0,1,0,0,0,0,1,0,0,1,16000
1,650,14,227,3,1,0,0,1,0,1,0,0,1,0,0,0,1,10500
4,3300,450,2123,3,4,0,1,0,0,1,0,0,0,1,1,0,0,100000
2,1200,446,315,3,2,0,0,1,0,0,1,0,1,0,0,0,1,9000
2,800,196,1640,3,2,0,0,1,0,1,0,0,1,0,0,0,1,11000
3,1200,14,890,3,4,0,0,1,0,1,0,0,1,0,0,0,1,24000
2,1000,196,1336,3,1,0,0,1,0,0,1,0,1,0,0,0,1,12000
2,1600,10,1036,3,3,0,0,1,0,0,1,0,0,1,0,0,1,20000
2,1200,14,514,3,2,0,1,0,1,0,0,0,1,0,0,0,1,24000
2,1100,192,208,3,2,0,0,1,0,1,0,0,1,0,0,0,1,12000
3,1250,201,79,3,3,0,1,0,0,1,0,0,0,1,0,0,1,12000
2,1100,454,592,3,2,0,1,0,0,0,1,0,1,0,0,0,1,10000
2,1600,18,969,3,2,0,0,1,1,0,0,0,1,0,0,0,1,45000
2,1000,192,589,3,2,0,0,1,0,1,0,0,1,0,0,0,1,22000
1,455,196,221,3,1,0,0,1,0,0,1,0,1,0,0,0,1,6500
3,1473,223,1055,3,2,0,0,1,1,0,0,0,1,0,0,0,1,40000
5,4050,458,222,3,4,0,0,1,0,0,1,0,1,0,0,0,1,300000
1,400,446,325,3,1,0,0,1,0,0,1,0,1,0,0,0,1,4000
2,1300,10,595,3,2,0,0,1,0,1,0,0,1,0,0,0,1,12000
4,2520,192,472,3,5,0,1,0,0,1,0,0,0,1,0,0,1,27000
1,500,200,589,3,1,0,0,1,1,0,0,0,1,0,0,0,1,10000
2,200,454,1507,3,1,0,0,1,0,0,1,0,1,0,0,0,1,10000
2,1200,446,2032,3,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
3,1950,200,2006,3,3,0,0,1,0,1,0,0,1,0,0,0,1,18000
1,500,200,1027,3,1,0,1,0,0,1,0,1,0,0,1,0,0,14500
1,500,266,1269,3,3,0,0,1,0,0,1,0,1,0,0,0,1,9000
2,1150,14,221,3,2,0,0,1,1,0,0,0,1,0,0,0,1,14000
2,242,457,19,3,2,0,0,1,0,0,1,0,1,0,0,0,1,18000
2,720,348,1531,3,2,0,1,0,0,1,0,0,1,0,0,0,1,9500
3,1800,179,1341,3,3,0,0,1,0,0,1,1,0,0,1,0,0,49000
1,450,14,380,3,1,0,0,1,0,1,0,0,1,0,0,0,1,9000
2,130,1,1094,3,2,0,0,1,0,0,1,0,1,0,0,0,1,130000
2,690,198,1392,3,2,0,0,1,0,0,1,0,1,0,0,0,1,8000
2,1000,198,1144,3,2,0,0,1,1,0,0,0,1,0,0,0,1,13000
3,1500,457,1843,3,2,0,0,1,0,1,0,0,1,0,0,0,1,18000
3,1150,459,1395,3,3,0,0,1,0,1,0,0,1,0,0,0,1,18000
3,1783,17,648,3,2,0,0,1,0,1,0,0,1,0,0,0,1,32000
2,900,14,1777,3,2,0,0,1,0,0,1,0,1,0,0,0,1,15000
3,1725,188,1355,3,3,0,0,1,1,0,0,0,1,0,0,0,1,35000
1,680,456,234,3,1,0,1,0,0,0,1,0,1,0,0,0,1,6000
1,550,196,2030,3,1,0,0,1,0,1,0,0,1,0,0,0,1,9000
2,1290,10,855,3,2,0,0,1,0,1,0,0,1,0,0,0,1,9500
2,1450,454,143,3,2,0,0,1,0,1,0,0,1,0,0,0,1,12500
2,1300,266,1144,3,2,0,0,1,0,1,0,0,1,0,0,0,1,25000
2,1450,198,1322,3,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
3,1496,27,1027,3,2,0,1,0,0,1,0,1,0,0,1,0,0,38000
3,1850,17,1024,3,2,0,0,1,0,1,0,0,0,1,0,0,1,20000
3,1600,198,1434,3,3,0,1,0,0,1,0,0,1,0,0,0,1,15000
3,3500,270,866,3,3,0,1,0,0,1,0,0,0,1,1,0,0,130000
3,1850,347,1669,3,3,0,0,1,0,1,0,0,1,0,0,0,1,27000
2,1210,270,1799,3,2,0,0,1,0,0,1,0,1,0,0,0,1,16000
2,1400,446,1185,3,2,0,0,1,0,1,0,0,1,0,0,0,1,13000
2,950,457,2030,3,2,0,0,1,0,1,0,0,1,0,0,0,1,10000
2,878,269,1184,3,2,0,0,1,0,1,0,0,1,0,0,0,1,10000
2,875,201,317,3,2,0,0,1,0,0,1,0,1,0,0,0,1,17000
2,300,269,2050,3,2,0,0,1,1,0,0,0,1,0,0,0,1,12500
3,1800,312,1411,3,3,0,0,1,1,0,0,0,1,0,0,0,1,25000
3,1956,21,1269,3,3,0,0,1,0,1,0,1,0,0,0,0,1,35000
2,800,198,890,3,1,0,0,1,0,0,1,0,1,0,0,0,1,12000
2,1175,346,1824,3,2,0,0,1,0,0,1,0,1,0,0,0,1,12000
2,1080,269,129,3,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
3,1955,9,1027,3,3,0,0,1,0,0,1,1,0,0,1,0,0,45000
2,950,17,1234,3,2,0,0,1,0,0,1,0,1,0,0,0,1,20000
2,800,196,1256,3,2,0,0,1,0,0,1,0,1,0,0,0,1,15000
2,1090,198,769,3,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
3,1450,200,219,3,3,0,1,0,0,1,0,0,0,1,0,0,1,15000
2,1070,269,883,3,2,0,1,0,0,1,0,0,1,0,0,0,1,19800
2,60,270,672,3,2,0,0,1,0,0,1,0,1,0,0,0,1,8500
4,3133,90,2123,3,5,0,1,0,1,0,0,0,0,1,1,0,0,130000
1,900,192,2193,3,1,0,1,0,0,0,1,0,0,1,0,0,1,8500
1,60,10,705,3,1,0,0,1,0,1,0,0,1,0,0,0,1,4500
2,600,269,954,3,2,0,0,1,0,0,1,0,1,0,0,0,1,9000
1,750,266,772,3,1,0,1,0,0,1,0,0,0,1,0,0,1,13000
2,900,198,866,3,2,0,0,1,0,0,1,0,1,0,0,0,1,18000
3,1800,198,2173,3,3,0,1,0,0,1,0,0,1,0,0,0,1,26000
1,470,270,1027,3,1,0,0,1,1,0,0,0,1,0,1,0,0,17000
2,720,14,254,3,2,0,0,1,0,0,1,0,1,0,0,0,1,9000
1,450,456,1883,3,1,0,0,1,0,0,1,0,1,0,0,0,1,8000
2,600,396,1148,3,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
2,1100,1,769,3,2,0,0,1,0,0,1,0,1,0,0,0,1,12000
2,1300,266,775,3,2,0,0,1,0,0,1,0,1,0,0,0,1,14000
2,1500,454,331,3,2,0,0,1,0,1,0,0,1,0,0,0,1,25000
2,1200,316,589,3,2,0,0,1,1,0,0,0,1,0,0,0,1,22000
4,3000,269,736,3,4,0,0,1,0,1,0,0,1,0,0,0,1,45000
3,2000,1,954,3,3,0,1,0,0,1,0,0,1,0,0,0,1,20000
2,800,198,1079,3,2,0,0,1,0,0,1,0,1,0,0,0,1,16000
3,1000,272,1411,3,3,0,1,0,0,1,0,0,1,0,0,0,1,35000
2,1200,196,1214,3,2,0,0,1,0,0,1,0,1,0,0,0,1,15000
1,400,10,1646,3,1,0,0,1,0,0,1,0,1,0,0,1,0,5500
3,1250,312,1883,3,2,0,1,0,0,0,1,1,0,0,0,0,1,35000
1,700,346,374,3,1,0,1,0,0,1,0,0,1,0,0,0,1,14000
2,1100,17,67,3,2,0,0,1,1,0,0,0,1,0,0,0,1,25000
4,2050,14,1746,3,2,0,0,1,0,1,0,0,1,0,0,0,1,36000
2,1428,316,254,3,2,0,0,1,0,1,0,0,0,1,1,0,0,20000
3,1700,270,146,3,3,0,1,0,1,0,0,0,0,1,1,0,0,30000
2,1140,200,1006,3,2,0,0,1,0,1,0,0,0,1,0,0,1,12000
2,1000,200,146,3,2,0,0,1,0,1,0,0,1,0,1,0,0,16000
2,1160,270,1547,3,2,0,0,1,0,0,1,1,0,0,0,0,1,13000
3,3000,270,2224,3,2,0,1,0,1,0,0,0,1,0,0,0,1,22000
1,450,14,1144,3,1,0,0,1,0,0,1,0,0,1,1,0,0,15000
3,1540,200,155,3,2,0,0,1,0,0,1,0,1,0,0,0,1,14000
2,1000,203,1792,3,2,0,0,1,0,1,0,0,1,0,0,0,1,8000
3,1417,394,1340,3,3,0,1,0,1,0,0,1,0,0,1,0,0,57000
3,2100,14,2030,3,3,0,1,0,1,0,0,0,1,0,0,0,1,1200
2,550,311,1640,3,1,0,1,0,0,0,1,1,0,0,0,0,1,8000
3,1600,17,1269,3,3,0,0,1,0,1,0,0,1,0,0,0,1,15000
2,1200,312,1150,3,2,0,0,1,1,0,0,0,1,0,0,0,1,17000
2,500,10,1742,3,2,0,0,1,1,0,0,0,1,0,0,0,1,12000
3,1300,458,1214,3,2,0,1,0,0,1,0,0,1,0,0,0,1,25000
2,600,14,1651,3,1,0,0,1,0,0,1,0,1,0,0,0,1,13000
3,1565,18,882,3,3,0,1,0,1,0,0,0,1,0,0,0,1,35000
1,350,198,1097,3,1,0,0,1,0,0,1,0,1,0,0,0,1,6500
2,1100,16,1461,3,2,0,0,1,0,0,1,0,1,0,0,0,1,11000
2,1200,18,2085,3,2,0,0,1,0,1,0,0,1,0,0,0,1,25000
3,2000,17,1269,3,3,0,0,1,1,0,0,0,0,1,0,0,1,35000
3,2200,272,2006,3,3,0,0,1,0,1,0,0,1,0,0,0,1,27000
3,1400,198,2006,3,3,0,0,1,0,0,1,0,1,0,0,0,1,18000
3,1950,347,1746,3,3,0,0,1,0,1,0,0,1,0,0,0,1,20000
2,130,1,1654,3,2,0,1,0,0,0,1,0,1,0,0,0,1,8500
2,1300,454,221,3,2,0,0,1,0,1,0,0,1,0,0,0,1,14000
3,1675,332,589,3,3,0,0,1,0,0,1,0,1,0,0,0,1,35000
2,1135,270,1913,3,2,0,0,1,0,1,0,0,1,0,0,0,1,16000
3,1800,269,227,3,2,0,0,1,0,0,1,0,1,0,0,0,1,20000
3,1400,17,155,3,3,0,0,1,1,0,0,0,1,0,0,0,1,18000
4,3698,131,590,3,5,0,1,0,0,1,0,0,0,1,1,0,0,140000
2,950,457,317,3,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
2,650,10,255,3,2,0,0,1,0,0,1,0,1,0,0,0,1,12000
1,100,266,2176,3,1,0,1,0,0,1,0,0,1,0,0,0,1,5300
2,950,196,777,3,2,0,1,0,0,0,1,1,0,0,0,0,1,11000
2,1000,10,1394,3,2,0,1,0,0,0,1,1,0,0,0,0,1,12000
2,900,269,679,3,1,0,1,0,0,1,0,0,1,0,0,0,1,12000
3,1800,378,2014,3,3,0,1,0,0,1,0,0,1,0,0,0,1,20000
2,1000,196,954,3,2,0,0,1,0,0,1,0,1,0,0,0,1,13000
3,1800,200,769,3,3,0,0,1,0,1,0,0,1,0,0,0,1,22000
2,1000,198,773,3,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
1,450,10,849,3,1,0,0,1,0,0,1,0,1,0,0,0,1,5400
3,1771,200,218,3,3,0,0,1,0,0,1,0,1,0,0,0,1,16500
2,1150,312,1,3,2,0,1,0,1,0,0,0,1,0,0,0,1,12000
2,1000,196,1303,3,2,0,0,1,0,1,0,0,1,0,0,0,1,8500
2,1050,200,155,3,2,0,1,0,0,1,0,1,0,0,0,0,1,14000
3,1500,196,1269,3,2,0,1,0,0,0,1,0,1,0,0,0,1,15000
2,750,10,1641,3,2,0,0,1,0,0,1,0,1,0,0,0,1,6000
2,1100,457,1256,3,2,0,0,1,0,1,0,0,1,0,0,0,1,14000
2,800,456,1680,3,2,0,0,1,0,0,1,0,1,0,0,0,1,15000
3,150,17,866,3,3,0,1,0,0,0,1,1,0,0,1,0,0,37000
1,750,196,233,3,1,0,0,1,0,0,1,0,1,0,0,0,1,6500
2,600,196,325,3,1,0,0,1,0,0,1,0,1,0,0,0,1,10000
2,1080,196,686,3,2,0,0,1,0,1,0,0,1,0,0,0,1,12000
2,1100,266,1411,3,2,0,0,1,0,0,1,0,1,0,0,0,1,12000
2,750,196,79,3,2,0,0,1,0,1,0,0,1,0,0,0,1,9000
3,2405,26,994,3,4,0,0,1,0,1,0,1,0,0,1,0,0,60000
2,1248,312,1036,3,2,0,1,0,0,1,0,0,1,0,0,0,1,18000
2,1110,200,492,3,2,0,1,0,0,1,0,0,1,0,0,0,1,14000
3,2300,200,146,3,3,0,1,0,0,1,0,0,1,0,1,0,0,50000
2,1000,270,1150,3,2,0,1,0,1,0,0,1,0,0,0,0,1,17000
2,800,312,1434,3,2,0,0,1,0,0,1,0,1,0,0,0,1,9000
4,3115,266,747,3,5,0,0,1,1,0,0,0,1,0,0,0,1,80000
1,500,10,1792,3,1,0,0,1,0,0,1,0,1,0,0,0,1,7500
2,950,346,1269,3,2,0,1,0,0,0,1,0,1,0,0,0,1,14000
2,1374,196,2014,3,2,0,0,1,0,1,0,0,1,0,0,0,1,14000
1,1300,446,995,3,1,0,1,0,1,0,0,0,1,0,0,0,1,10000
2,1150,347,23,3,2,0,0,1,1,0,0,0,1,0,0,0,1,17000
1,450,196,1055,3,1,0,1,0,0,1,0,1,0,0,0,0,1,6500
2,927,270,187,3,2,0,0,1,0,1,0,0,1,0,0,0,1,10000
3,1500,312,1632,3,3,0,0,1,0,0,1,0,1,0,0,0,1,22000
2,1200,14,155,3,2,0,0,1,0,0,1,0,1,0,0,0,1,15000
2,1200,454,1505,3,2,0,0,1,0,1,0,0,1,0,0,0,1,12000
3,2800,128,1020,3,3,0,1,0,1,0,0,0,0,1,1,0,0,52000
1,562,269,90,3,1,0,0,1,0,0,1,0,1,0,0,0,1,6500
2,1500,14,2006,3,2,0,0,1,0,1,0,0,1,0,0,0,1,20000
3,1950,456,1027,3,3,0,0,1,0,1,0,0,1,0,0,0,1,25000
3,1360,275,625,3,2,0,0,1,1,0,0,1,0,0,0,0,1,14000
3,1800,14,1555,3,3,0,0,1,0,1,0,0,1,0,0,0,1,25000
2,950,203,890,3,2,0,0,1,0,1,0,0,1,0,0,0,1,12500
2,780,266,1892,3,2,0,1,0,0,0,1,1,0,0,0,0,1,12000
1,500,14,993,3,1,0,0,1,0,1,0,0,1,0,0,0,1,10000
2,1050,270,146,3,2,0,0,1,0,1,0,0,1,0,0,0,1,17000
1,600,476,1027,3,1,0,1,0,0,1,0,1,0,0,1,0,0,15500
3,1800,446,227,3,3,0,1,0,0,1,0,0,1,0,1,0,0,65000
3,1800,100,589,3,3,0,1,0,0,0,1,0,1,0,1,0,0,60000
3,1900,296,589,3,3,0,1,0,0,1,0,0,0,1,1,0,0,45000
2,1100,270,1731,3,2,0,0,1,0,0,1,0,1,0,0,0,1,10500
2,200,202,180,3,1,0,0,1,0,0,1,0,1,0,0,0,1,9000
3,1400,270,1361,3,3,0,0,1,0,1,0,0,1,0,0,0,1,20000
2,1200,200,1027,3,2,0,1,0,0,1,0,1,0,0,1,0,0,20000
3,1600,200,1585,3,3,0,0,1,1,0,0,0,1,0,0,0,1,18000
2,1150,200,1411,3,2,0,0,1,0,1,0,0,1,0,0,0,1,12000
2,130,196,1910,3,2,0,0,1,0,0,1,0,1,0,0,0,1,12000
4,3800,1,1138,3,4,0,1,0,0,1,0,0,1,0,1,0,0,120000
3,1720,296,1355,3,3,0,0,1,0,1,0,0,1,0,0,0,1,28000
1,500,14,705,3,1,0,0,1,0,0,1,0,1,0,0,0,1,6000
2,1200,201,1256,3,2,0,0,1,0,0,1,0,1,0,0,0,1,12500
4,2400,198,2031,3,4,0,0,1,0,1,0,0,1,0,0,0,1,31000
2,800,269,315,3,2,0,0,1,1,0,0,0,1,0,0,0,1,7000
2,1300,312,247,3,2,0,0,1,0,1,0,0,1,0,0,0,1,22000
2,1400,314,1269,3,2,0,0,1,1,0,0,0,1,0,0,0,1,17500
2,650,14,1462,3,2,0,0,1,0,0,1,0,1,0,0,0,1,14000
2,103,198,315,3,2,0,0,1,0,0,1,0,1,0,0,0,1,9500
1,950,17,1036,3,1,0,0,1,0,1,0,0,1,0,0,0,1,7000
3,1500,270,1593,3,3,0,0,1,0,0,1,0,1,0,0,0,1,15000
3,1550,346,2,3,2,0,1,0,0,0,1,0,1,0,0,0,1,15000
2,140,198,1879,3,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
3,1800,10,943,3,2,0,0,1,0,0,1,0,1,0,0,0,1,14000
4,2550,196,227,3,4,0,1,0,0,1,0,0,1,0,1,0,0,85000
1,500,456,2092,3,1,0,0,1,0,0,1,0,1,0,0,0,1,5500
2,800,456,1055,3,2,0,0,1,0,1,0,0,1,0,0,0,1,14000
2,800,10,1055,3,2,0,0,1,0,1,0,0,1,0,0,0,1,10000
2,1300,198,1731,3,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
2,600,196,227,3,2,0,0,1,0,0,1,0,1,0,0,0,1,13000
3,1000,201,2006,3,3,0,0,1,0,0,1,0,1,0,0,0,1,20000
3,1000,16,1419,3,3,0,1,0,0,1,0,0,1,0,0,0,1,25000
1,500,196,832,3,1,0,0,1,0,1,0,0,1,0,0,0,1,7500
2,1100,196,604,3,2,0,1,0,0,0,1,0,1,0,0,0,1,12000
2,1100,456,932,3,2,0,1,0,0,0,1,0,1,0,0,0,1,9500
2,200,1,2208,3,2,0,1,0,0,0,1,1,0,0,0,0,1,12000
2,1800,196,315,3,2,0,0,1,0,0,1,0,0,1,0,0,1,10000
2,190,1,676,3,2,0,0,1,1,0,0,0,1,0,0,0,1,8000
3,1350,14,1741,3,2,0,0,1,0,0,1,0,1,0,0,0,1,16000
2,1200,446,79,3,2,0,0,1,0,0,1,0,1,0,0,0,1,12333
1,400,269,288,3,1,0,1,0,0,0,1,1,0,0,0,0,1,9500
2,1200,457,1214,3,2,0,0,1,0,1,0,0,1,0,0,0,1,16000
3,1400,312,1742,3,3,0,0,1,0,1,0,0,1,0,0,0,1,20000
3,1300,196,1681,3,3,0,1,0,0,0,1,1,0,0,0,0,1,14000
1,400,192,451,3,1,0,1,0,0,0,1,0,1,0,0,0,1,7500
1,650,18,1934,3,1,0,0,1,0,0,1,0,1,0,0,0,1,13900
1,500,196,2082,3,1,0,0,1,0,0,1,1,0,0,0,0,1,5500
2,875,312,155,3,2,0,0,1,0,1,0,0,1,0,0,0,1,9000
1,850,266,0,3,2,0,0,1,0,0,1,0,1,0,0,0,1,4700
3,1730,398,1333,3,3,0,0,1,0,1,0,0,1,0,0,0,1,30000
3,1500,201,1024,3,3,0,1,0,0,1,0,1,0,0,0,0,1,16500
3,1600,311,58,3,3,0,1,0,0,1,0,0,1,0,0,0,1,24000
2,900,10,1517,3,2,0,0,1,0,0,1,0,1,0,0,0,1,9500
2,925,192,375,3,2,0,0,1,0,1,0,0,1,0,0,0,1,12000
2,1500,198,1069,3,2,0,0,1,0,0,1,0,1,0,0,0,1,15000
3,1600,14,1962,3,3,0,1,0,0,1,0,0,0,1,0,0,1,22500
3,1300,196,227,3,3,0,1,0,0,1,0,1,0,0,1,0,0,32000
2,1200,456,1746,3,2,0,0,1,0,1,0,0,1,0,0,0,1,10000
2,133,10,1434,3,2,0,0,1,0,1,0,0,1,0,0,0,1,13000
2,950,446,1654,3,2,0,0,1,0,0,1,0,0,1,0,0,1,7000
3,1200,269,1777,3,3,0,0,1,0,1,0,0,1,0,0,0,1,12000
2,950,10,1036,3,2,0,0,1,0,0,1,0,1,0,0,0,1,7500
2,1095,312,674,3,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
1,400,269,373,3,1,0,0,1,0,0,1,0,1,0,0,0,1,8000
3,2210,312,1336,3,3,0,0,1,0,1,0,0,0,1,0,0,1,25000
3,1450,312,1144,3,2,0,0,1,0,1,0,0,1,0,1,0,0,26000
3,192,198,317,3,3,0,0,1,0,1,0,0,1,0,0,0,1,15000
1,80,454,1673,3,1,0,0,1,0,1,0,0,1,0,0,0,1,3000
2,1315,454,95,3,2,0,0,1,0,1,0,0,1,0,0,0,1,12500
3,1600,200,866,3,3,0,1,0,0,1,0,0,1,0,1,0,0,42000
2,1450,201,1883,3,2,0,0,1,0,1,0,0,1,0,0,0,1,20000
3,1900,200,579,3,3,0,1,0,0,1,0,0,1,0,1,0,0,40000
3,2600,200,227,3,3,0,1,0,0,1,0,0,1,0,1,0,0,45000
1,450,446,687,3,2,0,0,1,0,0,1,0,1,0,0,0,1,8500
2,1000,312,1883,3,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
2,100,196,372,3,2,0,0,1,0,0,1,0,1,0,0,0,1,9000
2,1100,456,1436,3,2,0,0,1,0,0,1,0,1,0,0,0,1,14000
2,1200,192,2016,3,2,0,0,1,0,0,1,0,1,0,0,0,1,11000
2,1400,198,1641,3,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
3,2000,448,589,3,3,0,1,0,0,1,0,0,0,1,1,0,0,55000
2,1070,200,684,3,2,0,1,0,0,0,1,0,0,1,0,0,1,10000
2,1450,266,352,3,2,0,1,0,0,0,1,0,0,1,0,0,1,25000
2,1230,18,1571,3,2,0,0,1,1,0,0,0,1,0,0,0,1,27000
2,1000,454,1070,3,3,0,0,1,0,1,0,1,0,0,0,0,1,12000
2,1200,10,410,3,2,0,0,1,0,0,1,0,1,0,0,0,1,16000
2,150,446,1455,3,2,0,0,1,0,0,1,0,1,0,0,0,1,8000
2,850,314,1809,3,2,0,0,1,0,1,0,0,0,1,0,0,1,14000
2,1300,446,1318,3,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
4,4761,93,1055,3,5,0,0,1,0,1,0,0,0,1,1,0,0,150000
2,1250,17,1547,3,2,0,0,1,0,1,0,0,1,0,0,0,1,16000
1,100,196,325,3,1,0,0,1,0,0,1,0,1,0,0,0,1,6000
3,1550,312,1069,3,2,0,1,0,0,0,1,1,0,0,0,0,1,26000
2,1300,192,1746,3,2,0,1,0,0,0,1,0,1,0,0,0,1,13000
3,1600,340,221,3,2,0,1,0,0,1,0,1,0,0,0,0,1,28000
2,1200,454,1251,3,3,0,0,1,0,0,1,0,1,0,0,0,1,8500
2,1200,200,1024,3,2,0,0,1,0,1,0,0,1,0,0,0,1,12500
3,1970,350,1024,3,3,0,0,1,0,1,0,0,1,0,0,0,1,25000
2,650,311,1339,3,2,0,1,0,0,0,1,1,0,0,0,0,1,10000
2,1000,312,1799,3,3,0,0,1,0,0,1,0,1,0,0,0,1,12000
3,1500,1,1434,3,3,0,0,1,0,0,1,0,1,0,0,0,1,15000
2,1250,446,89,3,2,0,0,1,0,0,1,0,0,1,0,0,1,6000
3,1940,17,768,3,3,0,1,0,0,1,0,1,0,0,0,0,1,30000
2,700,397,1631,3,2,0,1,0,0,0,1,0,1,0,0,0,1,18000
2,700,196,339,3,1,0,0,1,0,1,0,0,1,0,0,0,1,8500
2,100,14,90,3,2,0,0,1,0,0,1,0,1,0,0,0,1,7500
1,300,196,589,3,1,0,0,1,0,1,0,0,1,0,0,0,1,12000
2,980,270,1097,3,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
2,800,192,1549,3,2,0,0,1,0,1,0,0,1,0,0,0,1,15500
3,1250,201,1586,3,2,0,0,1,0,0,1,0,1,0,0,0,1,20000
2,1000,446,254,3,2,0,1,0,0,1,0,0,0,1,0,0,1,11000
2,1000,457,1256,3,2,0,0,1,0,0,1,0,1,0,0,0,1,15000
3,1800,446,221,3,3,0,1,0,0,0,1,0,1,0,0,0,1,17000
3,2000,14,1902,3,3,0,1,0,0,1,0,0,1,0,0,0,1,20000
3,1500,18,1516,3,3,0,0,1,0,1,0,0,1,0,0,0,1,20000
2,1050,269,2030,3,3,0,0,1,0,0,1,0,1,0,0,0,1,12000
2,1100,19,2031,3,2,0,0,1,1,0,0,0,1,0,0,0,1,25000
2,1000,196,155,3,2,0,1,0,0,1,0,0,1,0,0,0,1,11500
2,700,196,1254,3,2,0,0,1,0,0,1,0,1,0,0,0,1,6500
1,750,10,1185,3,1,0,0,1,0,0,1,0,1,0,0,0,1,10000
1,450,201,1746,3,1,0,0,1,0,0,1,0,1,0,0,0,1,6000
3,1000,10,1182,3,2,0,0,1,0,0,1,0,1,0,0,0,1,14000
3,1500,189,589,3,3,0,1,0,0,1,0,0,0,1,1,0,0,34000
2,1550,449,1069,3,2,0,0,1,1,0,0,0,0,1,0,0,1,15000
2,1450,196,1069,3,2,0,0,1,0,1,0,0,1,0,0,0,1,20000
2,650,270,254,3,2,0,1,0,0,0,1,0,1,0,0,0,1,9500
2,650,270,254,3,2,0,1,0,0,0,1,0,1,0,0,0,1,10000
3,1500,346,1027,3,3,0,1,0,0,1,0,0,1,0,1,0,0,30000
2,900,196,1571,3,2,0,0,1,1,0,0,0,1,0,0,0,1,13000
3,1645,409,1020,3,3,0,1,0,0,1,0,0,1,0,1,0,0,45000
2,600,315,66,3,2,0,0,1,0,0,1,0,1,0,0,0,1,8000
2,1250,459,68,3,2,0,0,1,0,1,0,0,1,0,0,0,1,25000
2,1300,10,1738,3,2,0,1,0,0,1,0,1,0,0,0,0,1,12000
2,1000,14,1214,3,2,0,1,0,0,1,0,0,0,1,0,0,1,19000
3,1500,314,791,3,3,0,0,1,0,1,0,0,1,0,0,0,1,22000
2,1150,312,1913,3,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
2,110,196,1256,3,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
2,103,446,1746,3,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
2,1050,312,705,3,2,0,1,0,0,0,1,1,0,0,0,0,1,10000
